Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Box type (product.metafields.shopify.box-type),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Hardware mounting type (product.metafields.shopify.hardware-mounting-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Mount material (product.metafields.shopify.mount-material),Organizer type (product.metafields.shopify.organizer-type),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kawasaki-krx-simple-cage-bung,Kawasaki KRX Simple Cage Bung,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">Weld on</li>
<li style=""font-weight: 400;"">Perfect for your Kawasaki KRX cages</li>
<li>.120″ and .090″ wall thickness</li>
<li style=""font-weight: 400;"">Made in USA</li>
<li style=""font-weight: 400;"">Sold Individually</li>
</ul>
<div class=""shortdescriptionbottom""></div>
<!-- split -->
<p><a href=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200283-DIMENSION-PDF.pdf?v=1711135708""><strong>Click for Dimensions</strong></a></p>
<p>SKU #200283</p>
<p>Kawasaki KRX weld in roll cage bungs.  We have designed these as a simpler option to our already popular Kawasaki KRX cage bungs.  These are made in less steps but still fit the stock cage.  These are great for the DIY roll cage builder.  We have taken the stock Kawasaki KRX bungs and reproduced them using 1018 steel and CNC machined them to fit the stock cage.  These bungs will work with 1.75"" outside diameter tubing with a .120"" or .090"" wall thickness.  You are able to use your stock bolts.</p>
<p>Please also look at our flat tubing disconnects for your cage building <strong><a href=""http://ajkoffroad.com/shop/short-flat-tubing-disconnects/"">200172</a></strong></p>",AJK Offroad,Uncategorized,,"KRX Cage Bung, KRX roll cage, roll cage, woo_import_1",TRUE,Title,Default Title,,,,,,,,'200283,544.310844,shopify,125,continue,manual,12.85,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/krx44.png?v=1710123414,1,Kawasaki KRX Simple Cage Bung  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,10.14,active
kawasaki-krx-simple-cage-bung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/krx33.png?v=1710123414,2,Kawasaki KRX Simple Cage Bung  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-simple-cage-bung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/krx22.png?v=1710123414,3,Kawasaki KRX Simple Cage Bung  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-simple-cage-bung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/krx11.png?v=1710123414,4,Kawasaki KRX Simple Cage Bung  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-roll-cage-mounts-a-pillar-2-and-4-seater,"Can Am X3 Roll Cage Mounts ""A"" pillar 2 and 4 seater","<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">3/16″ thick</li>
<li>Fits 2 or 4 seater Can Am X3</li>
<li>CNC Laser Cut</li>
<li style=""font-weight: 400;"">Made in USA</li>
<li style=""font-weight: 400;"">Sold as 2 pcs for the “A” pillar</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<!-- split -->
<p>200290</p>
<p>We CNC Laser cut our Can Am X3 Roll Cage Mounts from 3/16 P&amp;O steel.  These are perfect for people wanting to build your own custom roll cage.  This is for the 2 or 4 seat model.</p>",AJK Offroad,Uncategorized,,"roll cage, woo_import_1, x3 a pillar",TRUE,Title,Default Title,,,,,,,,2)290,1360.77711,shopify,88,continue,manual,17.24,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam1_06fab275-43c0-488d-a362-0a1293e4f62a.png?v=1710123408,1,"Can Am X3 Roll Cage Mounts ""A"" pillar 2 and 4 seater  AJK Offroad   ",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,7.04,active
can-am-x3-roll-cage-mounts-a-pillar-2-and-4-seater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam2_dfe21829-ff85-4a68-a60d-1e9487f3377f.png?v=1710123408,2,"Can Am X3 Roll Cage Mounts ""A"" pillar 2 and 4 seater  AJK Offroad   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-roll-cage-mounts-b-pillar-2-or-4-seater,"Can Am Roll Cage Mounts ""B"" pillar 2 or 4 seater","<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">3/16″ thick</li>
<li>Fits 2 or 4 seater Can Am X3</li>
<li>CNC Laser Cut</li>
<li style=""font-weight: 400;"">Made in USA</li>
<li style=""font-weight: 400;"">Sold as 2 pcs only for 2 or 4 seat “B” pillar</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>200291</p>
<p>We CNC Laser cut our Can Am X3 Roll Cage Mounts from 3/16 P&amp;O steel.  These are perfect for people wanting to build your own custom roll cage.  This is for the ""B"" Pillar on the 2 or 4 seat model.</p>",AJK Offroad,Uncategorized,,"roll cage, roll cage x3, rollcage x3, woo_import_1",TRUE,Title,Default Title,,,,,,,,2)291,907.18474,shopify,-19,continue,manual,15.12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam6_ec3d05c9-3d36-44d2-951b-bdeee2b068bd.png?v=1710123404,1,"Can Am Roll Cage Mounts ""B"" pillar 2 or 4 seater  AJK Offroad   ",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,6.18,active
can-am-roll-cage-mounts-b-pillar-2-or-4-seater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam5_da9bb267-6565-4fb4-b338-a81db9f2cdc7.png?v=1710123405,2,"Can Am Roll Cage Mounts ""B"" pillar 2 or 4 seater  AJK Offroad   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,Can Am X3 cage builder kit,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">Complete builder kit for the X3</li>
<li>Fits 2 or 4 seater Can Am X3</li>
<li>CNC machined cage bungs</li>
<li>CNC Laser Cut plates</li>
<li style=""font-weight: 400;"">Made in USA</li>
<li style=""font-weight: 400;"">Sold as a set for one machine</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p> </p>
<p>200222 / 200224 / 200290 / 200291 / 200294</p>
<p>AJK Offroad now offers Can Am X3 cage builder kits.  We have duplicated the stock plates and cage bungs to make these kits so you are able to make your own custom roll cage.  Our cage bungs for the 2020 model year are CNC machined to fit perfectly in place of the factory bungs, and the plates bolt directly in place.  The cage bungs have a hole for all your wires to run through the roll cage.  On the 2019 and older X3 our kit comes with the plates and not the cage bungs.  Our plates are CNC laser cut from 3/16"" thick P&amp;O steel.  Select your options above for the year and if it is a two or four seater.</p>",AJK Offroad,Uncategorized,,"kit, roll cage builder kit, roll cage kit, woo_import_1",TRUE,Year,2019 and older,,2 Or 4 Seater,2 seater,,,,,2)290 2)291,1360.77711,shopify,-19,continue,manual,32.36,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam2-1.png?v=1746820360,1,Can Am X3 cage builder kit  AJK Offroad 2020 and newer 4 seater ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam4-1.png?v=1746820360,lb,,13.22,active
can-am-x3-cage-builder-kit,,,,,,,,,2019 and older,,,4 seater,,,,,2)290 2)291 2)294,907.18474,shopify,-2,continue,manual,45.38,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam1-1.png?v=1746820360,2,Can Am X3 cage builder kit  AJK Offroad 2020 and newer 2 seater ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam3-1.png?v=1746820360,lb,,18.54,
can-am-x3-cage-builder-kit,,,,,,,,,2020 and newer,,,2 seater,,,,,1)222 1)224 2)291,2267.96185,shopify,-97,continue,manual,51.54,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam8_e306b9eb-d5b9-46a6-a005-2a6d1bd927ff.png?v=1746820360,3,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam1-1.png?v=1746820360,lb,,23.18,
can-am-x3-cage-builder-kit,,,,,,,,,2020 and newer,,,4 seater,,,,,1)222 1)224 2)291 2)294,2267.96185,shopify,-20,continue,manual,64.56,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam6_8fd448a3-f6b3-4621-8963-e2eb241f7868.png?v=1746820360,4,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam2-1.png?v=1746820360,lb,,28.5,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam1.png?v=1746820360,5,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam4-1.png?v=1746820360,6,Can Am X3 cage builder kit  AJK Offroad 2019 and older 2 seater ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam3-1.png?v=1746820360,7,Can Am X3 cage builder kit  AJK Offroad 2019 and older 4 seater ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam7_7f63373a-db41-459e-96f6-ba729c520942.png?v=1710123395,8,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam5_0b4c59f1-75eb-4e57-8ab3-d43cbc89fbf6.png?v=1710123395,9,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam2.png?v=1710123395,10,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canambung4.png?v=1710123399,11,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canambung6.png?v=1710123399,12,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-x3-cage-builder-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canambung5.png?v=1710123399,13,Can Am X3 cage builder kit  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can-am-roll-cage-mounts-c-pillar-4-seater,"Can Am Roll Cage Mounts ""C"" pillar 4 seater","<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">3/16″ thick</li>
<li>Fits 4 seater Can Am X3</li>
<li>CNC Laser Cut</li>
<li style=""font-weight: 400;"">Made in USA</li>
<li style=""font-weight: 400;"">Sold as 2 pcs only for 4 seat “C” pillar</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>200294</p>
<p>We CNC Laser cut our Can Am X3 Roll Cage Mounts from 3/16 P&amp;O steel.  These are perfect for people wanting to build your own custom roll cage.  This is for the ""C"" Pillar on the 4 seat model.</p>",AJK Offroad,Uncategorized,,"roll cage, roll cage mount, woo_import_1",TRUE,Title,Default Title,,,,,,,,2)294,907.18474,shopify,38,continue,manual,13.02,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam8.png?v=1710123381,1,"Can Am Roll Cage Mounts ""C"" pillar 4 seater  AJK Offroad   ",FALSE,,,,,,,,,,,,,,,'1,,,,,,,,,,,,,,,,,,,lb,,2.66,active
can-am-roll-cage-mounts-c-pillar-4-seater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/canam7.png?v=1710123381,2,"Can Am Roll Cage Mounts ""C"" pillar 4 seater  AJK Offroad   ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,Folding Flag / Whip Mount,"<p><span style=""font-weight: 400;""><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""><br>
</span></p>
<ul>
<li>Made from billet aluminum</li>
<li>Perfect for people that trailer their vehicle</li>
<li>Three locking positions</li>
<li>Built to last</li>
<li>MADE IN USA</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>AJK Offroad has designed this Folding Flag / Whip Mount to be able to fold to fit in your trailer while traveling.  We have designed this mount to have three locking positions.  With the flag / whip in the up position it works like any standard flag / whip mount, but when you pull our locking pin the flag / whip mount is able to fold.  When the flag /whip mount is folded you are able to drive in your enclosed trailer and not worry ruining your flag or whips.  We only offer 1.75"" diameter at this time but will offer more sizes in the near future.</p>
<p>SKU: 200271</p>",AJK Offroad,Uncategorized,,"flag, flag holder, flag mount, woo_import_1",TRUE,Tubing Size Dia,"1.75""",,Anodized,Black,,,,,200271-B,453.59237,shopify,28,continue,manual,60.43,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag9.png?v=1710123368,1,Folding Flag / Whip Mount  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200271-1.png?v=1710123377,lb,,24.86,active
folding-flag-whip-mount,,,,,,,,,"1.75""",,,Raw,,,,,'200271,453.59237,shopify,62,continue,manual,50.71,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag5.png?v=1710123368,2,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag7.png?v=1710123369,lb,,20.86,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag8.png?v=1710123369,3,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag7.png?v=1710123369,4,"Folding Flag / Whip Mount  AJK Offroad 1.75"" Raw ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag1.png?v=1710123369,5,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag2.png?v=1710123375,6,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag3.png?v=1710123375,7,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/foldingflag6.png?v=1710123375,8,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200271-3.png?v=1710123375,9,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200271-2.png?v=1710123375,10,Folding Flag / Whip Mount  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folding-flag-whip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200271-1.png?v=1710123377,11,"Folding Flag / Whip Mount  AJK Offroad 1.75"" Black ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
od-tube-clamps-6-bolt-coupler,OD Tube Clamps  / 6 bolt coupler,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">Every surface is CNC machined</li>
<li style=""font-weight: 400;"">Wall thickness of 3/8″</li>
<li>6) 1/4-28 SHCS supplied</li>
<li style=""font-weight: 400;"">Made in USA</li>
<li style=""font-weight: 400;"">Sold Individually</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>AJK Offroad machines our tubing clamps / 6 bolt couplers in house.  Our tubing couplers use six 1/4-28 SHCS to hold the two halves together. These steel mounting bracket can be mounted to your roll cage for removable tire carriers, racks, light bars, mirrors or anything else that you may want to remove from your off road rig from time to time.  Many people drill and tap these clamps to mount mirrors, light bars, steering rams, or any other accessory.</p>
<p><u><a href=""http://ajkoffroad.com/product-category/offroad-clamps/"">Check out other Clamps offered by AJK Offroad.</a></u></p>
<p>SKU# 200241</p>
<p>SKU# 200292</p>
<p>SKU# 200293</p>",AJK Offroad,Uncategorized,,"clamp, removable clamp, tube clamp, woo_import_1",TRUE,Fits Od Tubing Size,"1.50""",,,,,,,,'200293,680.388555,shopify,112,continue,manual,37.78,34.75,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler111.png?v=1710123359,1,"OD Tube Clamps  / 6 bolt coupler  AJK Offroad 1.50""  ",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler111.png?v=1710123359,lb,,15.43,active
od-tube-clamps-6-bolt-coupler,,,,,,,,,"1.75""",,,,,,,,'200292,680.388555,shopify,120,continue,manual,40.84,34.75,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler666.png?v=1710123359,2,OD Tube Clamps  / 6 bolt coupler  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler111.png?v=1710123359,lb,,16.68,
od-tube-clamps-6-bolt-coupler,,,,,,,,,"2.00""",,,,,,,,'200241,680.388555,shopify,86,continue,manual,37.29,34.98,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler555.png?v=1710123359,3,OD Tube Clamps  / 6 bolt coupler  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler111.png?v=1710123359,lb,,15.23,
od-tube-clamps-6-bolt-coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler444.png?v=1710123359,4,OD Tube Clamps  / 6 bolt coupler  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
od-tube-clamps-6-bolt-coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler222.png?v=1710123359,5,OD Tube Clamps  / 6 bolt coupler  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
od-tube-clamps-6-bolt-coupler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/coupler333.png?v=1710123359,6,OD Tube Clamps  / 6 bolt coupler  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rzr-stock-door-hinges,RZR Stock Door Hinges,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">Fits perfect with stock doors</li>
<li style=""font-weight: 400;"">Fits all RZR 1000 / Turbo Models</li>
<li>CNC Machined</li>
<li>Weld to aftermarket roll cage</li>
<li>With or without striker plate</li>
<li style=""font-weight: 400;"">Made in USA</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p> </p>
<p>We have machined our RZR Door Hinges to work with the stock doors.  Our kit is able to be welded to your aftermarket roll cage and attaches to your stock doors.  These hinges are able to use the stock bushings.  (bushings not included)  Please select the option above if you would like the striker plate for the RZR 1000 / Turbo models.  This kit is for one set of door (2 complete doors).</p>
<p>SKU: 200248, 200249, 200250, 200251</p>
<p> </p>",AJK Offroad,Uncategorized,,woo_import_1,TRUE,With Striker Plates,Yes,,,,,,,,1)248 1)249 2)250 1)251L 1)251R,1814.36948,,-9,deny,manual,77.21,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-hinge1.png?v=1710123341,1,RZR Stock Door Hinges  AJK Offroad Yes  ,FALSE,,,,,,,,,,,,,,,'3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-hinge1.png?v=1710123341,lb,,,active
rzr-stock-door-hinges,,,,,,,,,No,,,,,,,,1)248 1)249 2)250,1360.77711,,-50,deny,manual,64.68,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-hinge10.png?v=1710123341,2,RZR Stock Door Hinges  AJK Offroad No  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-hinge10.png?v=1710123341,lb,,,
rzr-stock-door-hinges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-striker2.png?v=1710123341,3,RZR Stock Door Hinges  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rzr-stock-door-hinges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-hinge2.png?v=1710123341,4,RZR Stock Door Hinges  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rzr-stock-door-hinges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-hinge9.png?v=1710123341,5,RZR Stock Door Hinges  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rzr-stock-door-hinges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/rzr-hinge8.png?v=1710123347,6,RZR Stock Door Hinges  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
