Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Cost per item,Image Src,Image Position,Image Alt Text,Status
jeep-grille-with-turn-signal-lights-for-2007-2018-jeep-wrangler-jk-jku,Jeep Grille with Turn Signal Lights for 2007-2018 Jeep Wrangler JK JKU,"<p><strong>Jeep Grille with Turn Signal Lights for 2007-2018 Jeep Wrangler JK JKU</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Variant 4,XPR-JEEPGRILLEWI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/5_82460ae6-68f7-4b25-ab77-819b303a1d9f.jpg?v=1642447012&width=1000,1,Jeep Grille with Turn Signal Lights for 2007-2018 Jeep Wrangler JK JKU,archived
jeep-hood-with-functional-air-vents-piranha-series-for-jeep-jl-jt,"Jeep Hood with Functional Air Vents | Piranha Series for Jeep JL, JT","<p><strong>Jeep Hood with Functional Air Vents | Piranha Series for Jeep JL, JT</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 1,XPR-JEEPHOODWITH,,shopify,100,deny,manual,939.99,989.99,TRUE,TRUE,,657.99,https://xpriteusa.com/cdn/shop/products/1__92333.jpg?v=1623365794&width=1000,1,"Jeep Hood with Functional Air Vents | Piranha Series for Jeep JL, JT",active
jeep-hood-with-functional-air-vents-piranha-series-for-jeep-jl-jt,"Jeep Hood with Functional Air Vents | Piranha Series for Jeep JL, JT","<p><strong>Jeep Hood with Functional Air Vents | Piranha Series for Jeep JL, JT</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 2,XPR-JEEPHOODWITH,,shopify,100,deny,manual,939.99,989.99,TRUE,TRUE,,657.99,https://xpriteusa.com/cdn/shop/products/1__92333.jpg?v=1623365794&width=1000,1,"Jeep Hood with Functional Air Vents | Piranha Series for Jeep JL, JT",active
jeep-jk-jku-roll-bar-grab-handles,Jeep JK/JKU Roll Bar Grab Handles,"<p><strong>Jeep JK/JKU Roll Bar Grab Handles</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Variant 1,XPR-JEEPJKJKUROL,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/nEWaRRIVAL_9.jpg?v=1655754211&width=1080,1,Jeep JK/JKU Roll Bar Grab Handles,archived
jeep-jk-jku-roll-bar-grab-handles,Jeep JK/JKU Roll Bar Grab Handles,"<p><strong>Jeep JK/JKU Roll Bar Grab Handles</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Variant 2,XPR-JEEPJKJKUROL,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/nEWaRRIVAL_9.jpg?v=1655754211&width=1080,1,Jeep JK/JKU Roll Bar Grab Handles,archived
jeep-led-tail-lights-diamond-series,Jeep LED Tail Lights | Diamond Series,"<p><strong>Jeep LED Tail Lights | Diamond Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 1,XPR-JEEPLEDTAILL,,shopify,100,deny,manual,79.99,114.99,TRUE,TRUE,,55.99,https://xpriteusa.com/cdn/shop/files/1_76e2efcc-cd93-49e3-9782-ef70dd9f5916.jpg?v=1756219994&width=1000,1,Jeep LED Tail Lights | Diamond Series,active
jeep-led-tail-lights-diamond-series,Jeep LED Tail Lights | Diamond Series,"<p><strong>Jeep LED Tail Lights | Diamond Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 2,XPR-JEEPLEDTAILL,,shopify,100,deny,manual,79.99,114.99,TRUE,TRUE,,55.99,https://xpriteusa.com/cdn/shop/files/1_76e2efcc-cd93-49e3-9782-ef70dd9f5916.jpg?v=1756219994&width=1000,1,Jeep LED Tail Lights | Diamond Series,active
jeep-wrangler-14-dual-ring-spare-tire-brake-light-typhoon-series,"Jeep Wrangler 14"" Dual Ring Spare Tire Brake Light | Typhoon Series","<p><strong>Jeep Wrangler 14"" Dual Ring Spare Tire Brake Light | Typhoon Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"14""",XPR-JEEPWRANGLER,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/1_76e2efcc-cd93-49e3-9782-ef70dd9f5916.jpg?v=1756219994&width=1000,1,"Jeep Wrangler 14"" Dual Ring Spare Tire Brake Light | Typhoon Series",archived
jeep-wrangler-14-dual-ring-spare-tire-brake-light-typhoon-series,"Jeep Wrangler 14"" Dual Ring Spare Tire Brake Light | Typhoon Series","<p><strong>Jeep Wrangler 14"" Dual Ring Spare Tire Brake Light | Typhoon Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"14""",XPR-JEEPWRANGLER,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/1_76e2efcc-cd93-49e3-9782-ef70dd9f5916.jpg?v=1756219994&width=1000,1,"Jeep Wrangler 14"" Dual Ring Spare Tire Brake Light | Typhoon Series",archived
jeep-wrangler-aluminum-hood-latch-with-distressed-u-s-flag,Jeep Wrangler Aluminum Hood Latch with Distressed U.S. Flag,"<p><strong>Jeep Wrangler Aluminum Hood Latch with Distressed U.S. Flag</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 1,XPR-JEEPWRANGLER,,shopify,100,deny,manual,39.99,64.99,TRUE,TRUE,,27.99,https://xpriteusa.com/cdn/shop/files/1_1_3013447b-54b7-4eee-8e44-f163a62da3ae.jpg?v=1705621803&width=1000,1,Jeep Wrangler Aluminum Hood Latch with Distressed U.S. Flag,active
jeep-wrangler-aluminum-hood-latch-with-distressed-u-s-flag,Jeep Wrangler Aluminum Hood Latch with Distressed U.S. Flag,"<p><strong>Jeep Wrangler Aluminum Hood Latch with Distressed U.S. Flag</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 2,XPR-JEEPWRANGLER,,shopify,100,deny,manual,39.99,64.99,TRUE,TRUE,,27.99,https://xpriteusa.com/cdn/shop/files/1_1_3013447b-54b7-4eee-8e44-f163a62da3ae.jpg?v=1705621803&width=1000,1,Jeep Wrangler Aluminum Hood Latch with Distressed U.S. Flag,active
jeep-wrangler-jk-3rd-brake-light,Jeep Wrangler JK 3rd Brake Light,"<p><strong>Jeep Wrangler JK 3rd Brake Light</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 1,XPR-JEEPWRANGLER,,shopify,100,deny,manual,22.39,34.99,TRUE,TRUE,,15.67,https://xpriteusa.com/cdn/shop/files/HAX_40.jpg?v=1714778960&width=1080,1,Jeep Wrangler JK 3rd Brake Light,active
jeep-wrangler-jk-3rd-brake-light,Jeep Wrangler JK 3rd Brake Light,"<p><strong>Jeep Wrangler JK 3rd Brake Light</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 2,XPR-JEEPWRANGLER,,shopify,100,deny,manual,22.39,34.99,TRUE,TRUE,,15.67,https://xpriteusa.com/cdn/shop/products/1__15952.jpg?v=1623365937&width=1000,1,Jeep Wrangler JK 3rd Brake Light,active
jeep-wrangler-jk-3rd-brake-light,Jeep Wrangler JK 3rd Brake Light,"<p><strong>Jeep Wrangler JK 3rd Brake Light</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 3,XPR-JEEPWRANGLER,,shopify,100,deny,manual,22.39,34.99,TRUE,TRUE,,15.67,https://xpriteusa.com/cdn/shop/products/1__15952.jpg?v=1623365937&width=1000,1,Jeep Wrangler JK 3rd Brake Light,active
jeep-wrangler-jk-3rd-brake-light,Jeep Wrangler JK 3rd Brake Light,"<p><strong>Jeep Wrangler JK 3rd Brake Light</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 4,XPR-JEEPWRANGLER,,shopify,100,deny,manual,22.39,34.99,TRUE,TRUE,,15.67,https://xpriteusa.com/cdn/shop/files/HAX_40.jpg?v=1714778960&width=1080,1,Jeep Wrangler JK 3rd Brake Light,active
jeep-wrangler-jk-6-rocker-switch-panel,Jeep Wrangler JK 6 Rocker Switch Panel,"<p><strong>Jeep Wrangler JK 6 Rocker Switch Panel</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 1,XPR-JEEPWRANGLER,,shopify,100,deny,manual,143.99,159.99,TRUE,TRUE,,100.79,https://xpriteusa.com/cdn/shop/files/1_1_3013447b-54b7-4eee-8e44-f163a62da3ae.jpg?v=1705621803&width=1000,1,Jeep Wrangler JK 6 Rocker Switch Panel,active
jeep-wrangler-jk-6-rocker-switch-panel,Jeep Wrangler JK 6 Rocker Switch Panel,"<p><strong>Jeep Wrangler JK 6 Rocker Switch Panel</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Variant 2,XPR-JEEPWRANGLER,,shopify,100,deny,manual,143.99,159.99,TRUE,TRUE,,100.79,https://xpriteusa.com/cdn/shop/files/1_1_3013447b-54b7-4eee-8e44-f163a62da3ae.jpg?v=1705621803&width=1000,1,Jeep Wrangler JK 6 Rocker Switch Panel,active
jeep-wrangler-jk-jl-14-spare-tire-brake-light-typhoon-series,"Jeep Wrangler JK/JL 14"" Spare Tire Brake Light | Typhoon Series","<p><strong>Jeep Wrangler JK/JL 14"" Spare Tire Brake Light | Typhoon Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"14""",XPR-JEEPWRANGLER,,shopify,100,deny,manual,44.99,49.99,TRUE,TRUE,,31.49,https://xpriteusa.com/cdn/shop/files/1_76e2efcc-cd93-49e3-9782-ef70dd9f5916.jpg?v=1756219994&width=1000,1,"Jeep Wrangler JK/JL 14"" Spare Tire Brake Light | Typhoon Series",active
jeep-wrangler-jk-jl-14-spare-tire-brake-light-typhoon-series,"Jeep Wrangler JK/JL 14"" Spare Tire Brake Light | Typhoon Series","<p><strong>Jeep Wrangler JK/JL 14"" Spare Tire Brake Light | Typhoon Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"14""",XPR-JEEPWRANGLER,,shopify,100,deny,manual,44.99,49.99,TRUE,TRUE,,31.49,https://xpriteusa.com/cdn/shop/products/1-2_ee117bda-d896-4e36-a8b7-9e0f8a766bd6.jpg?v=1671145883&width=1000,1,"Jeep Wrangler JK/JL 14"" Spare Tire Brake Light | Typhoon Series",active
