Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Fare Freight Package Type (product.metafields.app--65750532097--fare_freight.package_type),Height (product.metafields.next_cart.height),Length (product.metafields.next_cart.length),Width (product.metafields.next_cart.width),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Vehicle seating features (product.metafields.shopify.vehicle-seating-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Canada,Price / Canada,Compare At Price / Canada,Status
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,Ranch Armor Polaris Ranger 1000 Northstar Ultra Extended Top,"<p><span>Ranch Armor brings the first one-piece UTV top that extends from the front of your Polaris Northstar all the way to the back of the bed. The roof is supported by a sub-frame under the sheet metal shell in combination with the side racks. Holds plenty of weight and is very sturdy to stand on. Just like we were the first to bring a top that transitions all your Northstar components over, we are the first to now bring that top available in the Ultra Extended length.</span></p>
<p><span>Our Ranch Armor Northstar/HVAC tops including the ultra top seal better than factory, and transition all your factory headliner/overhead wiring harnesses over. This allows you to keep that factory interior look, and not have to relocate all the wiring and other overhead parts below the vehicle. <span>Our Ranch Armor NorthStar tops DO NOT void factory warranty as they DO NOT change or require any change to unit or electrical overhead, don't worry we got you covered! We include a weather seal that goes in between the roof sub-frame and the contact points of the roof/factory frame. The roof also includes front/rear block-off plates and vent covers to seal up factory frame slots that would otherwise allow air/moisture in to cab. </span></span></p>
<h2><span>POLARIS RANGER NORTHSTAR/HVAC ULTRRA EXTENDED CREW METAL TOP SPECS</span></h2>
<ul>
<li>Steel Construction with steel tubular/angle iron sub-frame (special place holders and channels for headliner transition)</li>
<li>Textured Powder Coat standard</li>
<li>14 Gauge Steel Shell (Optional 11 Gauge Aluminum Upgrade)</li>
<li>Rain “Gutters” Front &amp; Rear</li>
<li>Direct fitment using factory holes. Easily bolts on using 4 bolts with no modification. </li>
<li>Lifetime Warranty on construction</li>
</ul>
<h4><span>POLARIS RANGER NORTHSTAR/HVAC METAL ROOF COMPATIBILITY:</span></h4>
<ul>
<li>100% compatible with all: 2019+ NorthStar HVAC model Polaris Ranger 1000 Full-Size Crew Pro-Fit Frames</li>
<li><span>***IMPORTANT*** FOR TIP OUT WINDSHIELDS WITH FACTORY WIPER - <span>MUST</span> ORDER AN EXTENDED MODEL FOR CLEARANCE OF WIPER. </span></li>
<li><span>***IMPORTANT*** You MUST indicate whether you have a Non-Ride Command, Ride Command (No Overhead Speakers), OR a Ride Command (with Overhead Speakers)</span></li>
</ul>
<h3>Install Guide:</h3>
<p><a title=""Polaris Ranger 1000 Northstar Crew Install Guide"" href=""https://www.youtube.com/watch?v=WblgerMh_II""><b>Polaris Ranger Northstar Crew Install Guide</b></a></p>",Ranch Armor,Uncategorized,,"polaris-utv-ranger-accessories, steel-roofs, utv-roofs-metal-tops-steel-aluminum-polaris-kawasaki-can-am-yamaha-john-deere-roxor",TRUE,Trim Level,Non Ride Command (No screen or speakers),,Roof Rack Type,Flat Top/No Rack (standard),,Lighting & Audio Package,No lights or audio (standard),,PR2NU-1-0-NRC,136077.711,,0,deny,manual,2399,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_Northstar_Large_Metal_Roof_roof_over_bed__82514.png?v=1737045807,1,Ranch Armor Polaris Ranger 1000 Northstar Ultra Extended Top,FALSE,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Flat Top/No Rack (standard),,,No lights or audio (standard),,PR2NU-1-0-RC-NO,136077.711,,0,deny,manual,2399,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Northstar_Ultra_Top_by_Ranch_Armor__63851.png?v=1737045807,2,Ranch Armor Polaris Ranger 1000 Northstar Ultra Extended Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Square Tube Rack (+ $249),,,No lights or audio (standard),,PR2NU-2-0-NRC,136077.711,,-1,deny,manual,2648,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_1000_Northstar_Ultra_Extended_Top___17785.png?v=1737045808,3,Ranch Armor Polaris Ranger 1000 Northstar Ultra Extended Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Flat Top/No Rack (standard),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-1-1-NRC,136077.711,,0,deny,manual,2798,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_overhang_Rear_Bed_Roof_Rack___97485.png?v=1737045808,4,Ranch Armor Polaris Ranger 1000 Northstar Ultra Extended Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Flat Top/No Rack (standard),,,No lights or audio (standard),,PR2NU-1-0-RC,136077.711,,0,deny,manual,2474,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_Northstar_HVAC_Ultra_Extended_Ranch_Armor_Metal_Top__66940.jpg?v=1737045807,5,Ranch Armor Polaris Ranger 1000 Northstar Ultra Extended Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Square Tube Rack (+ $249),,,No lights or audio (standard),,PR2NU-2-0-RC-NO,136077.711,,0,deny,manual,2648,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Premium Laser Cut/Slotted Racks (+ $399),,,No lights or audio (standard),,PR2NU-3-0-NRC,136077.711,,0,deny,manual,2798,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Flat Top/No Rack (standard),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-1-1-RC-NO,136077.711,,0,deny,manual,2789,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Square Tube Rack (+ $249),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-2-1-NRC,136077.711,,0,deny,manual,3047,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Flat Top/No Rack (standard),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-1-2-NRC,136077.711,,0,deny,manual,3098,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Square Tube Rack (+ $249),,,No lights or audio (standard),,PR2NU-2-0-RC,136077.711,,0,deny,manual,2723,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Premium Laser Cut/Slotted Racks (+ $399),,,No lights or audio (standard),,PR2NU-3-0-RC-NO,136077.711,,0,deny,manual,2798,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Flat Top/No Rack (standard),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-1-1-RC,136077.711,,0,deny,manual,2873,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Square Tube Rack (+ $249),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-2-1-RC-NO,136077.711,,0,deny,manual,3047,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Premium Laser Cut/Slotted Racks (+ $399),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-3-1-NRC,136077.711,,0,deny,manual,3197,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Flat Top/No Rack (standard),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-1-2-RC-NO,136077.711,,0,deny,manual,3098,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Square Tube Rack (+ $249),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-2-2-NRC,136077.711,,0,deny,manual,3347,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Flat Top/No Rack (standard),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-1-3-NRC,136077.711,,0,deny,manual,3498,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Premium Laser Cut/Slotted Racks (+ $399),,,No lights or audio (standard),,PR2NU-3-0-RC,136077.711,,0,deny,manual,2873,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Square Tube Rack (+ $249),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-2-1-RC,136077.711,,0,deny,manual,3122,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Premium Laser Cut/Slotted Racks (+ $399),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-3-1-RC-NO,136077.711,,0,deny,manual,3197,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Flat Top/No Rack (standard),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-1-2-RC,136077.711,,0,deny,manual,3173,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Square Tube Rack (+ $249),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-2-2-RC-NO,136077.711,,0,deny,manual,3347,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-3-2-NRC,136077.711,,0,deny,manual,3497,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Flat Top/No Rack (standard),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-1-3-RC-NO,136077.711,,0,deny,manual,3498,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Square Tube Rack (+ $249),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-2-3-NRC,136077.711,,0,deny,manual,3747,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Flat Top/No Rack (standard),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-1-3E-NRC,136077.711,,0,deny,manual,3898,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Premium Laser Cut/Slotted Racks (+ $399),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,PR2NU-3-1-RC,136077.711,,0,deny,manual,3272,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Square Tube Rack (+ $249),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-2-2-RC,136077.711,,0,deny,manual,3422,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-3-2-RC-NO,136077.711,,0,deny,manual,3497,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Flat Top/No Rack (standard),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-1-3-RC,136077.711,,0,deny,manual,3573,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Square Tube Rack (+ $249),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-2-3-RC-NO,136077.711,,0,deny,manual,3747,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-3-3-NRC,136077.711,,0,deny,manual,3897,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Flat Top/No Rack (standard),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-1-3E-RC-NO,136077.711,,0,deny,manual,3898,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Square Tube Rack (+ $249),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-2-3E-NRC,136077.711,,0,deny,manual,4147,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 2: Switch Panel, 30"" Single Row Front, Rear Pods (+ $699)",,PR2NU-3-2-RC,136077.711,,0,deny,manual,3572,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Square Tube Rack (+ $249),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-2-3-RC,136077.711,,0,deny,manual,3822,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-3-3-RC-NO,136077.711,,0,deny,manual,3897,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Flat Top/No Rack (standard),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-1-3E-RC,136077.711,,0,deny,manual,3973,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Square Tube Rack (+ $249),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-2-3E-RC-NO,136077.711,,0,deny,manual,4147,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Non Ride Command (No screen or speakers),,,Premium Laser Cut/Slotted Racks (+ $399),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-3-3E-NRC,136077.711,,0,deny,manual,4297,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 3: Hi-power Switch Box, 50"" Front, 10/30"" Side Lights, Rear Pods (+ $1099)",,PR2NU-3-3-RC,136077.711,,0,deny,manual,3972,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Square Tube Rack (+ $249),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-2-3E-RC,136077.711,,0,deny,manual,4222,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,"Ride Command (Screen, No Overhead Speakers)",,,Premium Laser Cut/Slotted Racks (+ $399),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-3-3E-RC-NO,136077.711,,0,deny,manual,4297,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-polaris-ranger-1000-northstar-ultra-extended-top,,,,,,,,,Ride Command (Screen & Overhead Speakers) +$75.00,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15/30"" Green/White (+ $1499)",,PR2NU-3-3E-RC,136077.711,,0,deny,manual,4372,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ranch-armor-can-am-defender-middle-seat-rifle-mount,Ranch Armor Can-Am Defender Middle Seat Rifle Mount,"<p>Turn your Can-Am Defender middle seats into functional gun racks. Our Ranch Armor middle seat gun racks are a direct bolt-on item for the front <span style=""text-decoration: underline;""><strong>and</strong></span> rear seat of your Defender. Installs in minutes using our laser cut 11 gauge backer plate that holds the Rhino Grip (Ratchet Lock Style) Holders. Hides away and folds down out-of-sight when not in use, so you get the best of both worlds. </p>
<h3><span>Can-Am Defender Middle Seat Gun Rack Specs:</span></h3>
<ul>
<li><span>11 Gauge Laser Cut Steel Plate</span></li>
<li><span>Durable Powder Coat Finish</span></li>
<li><span>Direct Fitment into pre-drilled holes (front and back seats)</span></li>
</ul>
<h4><span>CAN-AM DEFENDER MIDDLE GUN RACK COMPATIBILITY:</span></h4>
<ul>
<li><span>100% Compatible with All Defenders. Front ONLY for single Cab, obviously front AND back for Crew Max models. </span></li>
</ul>",Ranch Armor,Uncategorized,,"can-am, utv-storage-baskets-front-hood-racks",TRUE,Title,Default Title,,,,,,,,RK12,2766.913457,,-161,deny,manual,179,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Ranch_Armor_Can-Am_Defender_Dual_Rifle_Mount__97708.jpg?v=1737045803,1,Ranch Armor Can-Am Defender Middle Seat Rifle Mount,FALSE,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
ranch-armor-can-am-defender-middle-seat-rifle-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Can-Am_Defender_with_Ranch_Armor_dual_seat_rifle_mount_installed_for_secure_firearm_transport.jpg?v=1763341792,2,Can-Am Defender with Ranch Armor dual seat rifle mount installed for secure firearm transport,,,,,,,,,,,,,,,,,,,,,,,,,,,
ranch-armor-can-am-defender-middle-seat-rifle-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Ranch_Armor_Can-Am_Defender_Gun_Mount__23738.png?v=1763341792,3,Ranch Armor Can-Am Defender Middle Seat Rifle Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,
ranch-armor-can-am-defender-middle-seat-rifle-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Dual_Rifle_Mount_Can-Am_Defender_under_seat_storage__97658.jpg?v=1763341792,4,Ranch Armor Can-Am Defender Middle Seat Rifle Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,
ranch-armor-can-am-defender-middle-seat-rifle-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Underseat_Can-Am_gun_mount_rack__97909.png?v=1763341792,5,Ranch Armor Can-Am Defender Middle Seat Rifle Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,
ranch-armor-can-am-defender-middle-seat-rifle-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Ranch_Armor_Can-Am_Defender_Middle_Rifle_rack__84648.png?v=1763341792,6,Ranch Armor Can-Am Defender Middle Seat Rifle Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,
